,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000022
BGU10081,9.038527341951795,8.977523704676488,8.970470367779551,8.96965484982679,8.969560558352983,8.969549656223847,8.969548395702457,8.969548249958983,8.969548233107892,8.969548231159543
BGU10085,11.07989037659135,11.768641893034463,11.438768092586464,11.596759358847429,11.521090299404566,11.557331584714033,11.53997401782272,11.548287330273249,11.544305714397424,11.546212687710042
BGU10086,16.73021011586558,16.719470392644915,16.72113637960895,16.720877945335804,16.720918034649213,16.720911815841504,16.720912780526753,16.720912630881084,16.720912654094693,16.72091265049371
BGU10088,9.347676446803412,9.33811270953126,9.336934056156863,9.336788796648218,9.336770894587008,9.336768688302556,9.336768416395817,9.336768382885507,9.336768378755632,9.336768378246658
BGU10089,11.762777641989382,7.865139070793295,11.75875384064802,7.86915871808678,11.7547383431139,7.873170070145613,11.750731132250689,7.87717314408844,11.746732190957413,7.8811679569985795
BGU10091,16.092736939630818,14.098994661443705,15.526848795056253,14.504265560914142,15.236606803715269,14.712127545694337,15.08774273164514,14.818739209085958,15.01139088520516,14.873419947284178
BGU10092,8.581886852361063,7.638026320990767,8.010392268085255,7.863488786111839,7.921444228021348,7.89858000995241,7.907600258106505,7.9040416462827325,7.905445567538108,7.904891701314732
BGU10093,12.172517308544219,15.38961278630046,12.346395670702776,15.225132244329705,12.501986328166662,15.077950988723506,12.641212695320782,14.946249562267425,12.76579589091164,14.828399869661354
BGU10095,11.245247880470407,14.377859455648863,12.005057385203898,13.802340428565946,12.440985270379073,13.472146095918935,12.691091540292025,13.282702668019033,12.83458579330278,13.174012697216803
BGU10096,9.672363312428153,8.60863552037446,9.068631593297678,8.869711917901904,8.955732298484945,8.918533837041002,8.934619856707709,8.92766365425542,8.930671778922665,8.929370952203524
BGU10097,14.934940687714997,14.15860110590691,14.58469141837632,14.350833762996384,14.479185432535285,14.40874022497234,14.447403744398414,14.426183454386852,14.437830110326589,14.431437898226532
BGU10101,5.527714852960418,4.150731153030988,3.3854462131212912,2.960124519565584,2.7237438807012664,2.59237083465986,2.5193577600310872,2.47877935199854,2.4562271282108434,2.4436932999403402
BGU10103,4.560919125630318,4.507568826031416,4.511783229344549,4.511450312839501,4.511476611556329,4.511474534090969,4.511474698200205,4.511474685236407,4.511474686260481,4.511474686179584
BGU10106,24.27946023325852,27.70603983481959,31.080093543413902,34.40242652622061,37.67383160804543,40.89508946051636,44.06696878837921,47.19022651293743,50.26560795268002,53.29384700114056
BGU10107,6.362573529176993,14.554496328320948,6.779848232865023,14.158476485378937,7.155695880991494,13.80177351425311,7.494229353913953,13.480484033744368,7.799153205001557,13.191092190554016
BGU10108,9.508762500819032,8.87291083176317,8.596034537436399,8.47547106942828,8.422972715051328,8.40011274546168,8.390158562786022,8.385824097145033,8.383936690312641,8.383114834783951
BGU10109,15.86687780337513,17.079854812609916,18.19863908475592,19.23054507973508,20.182319259069416,21.060184193332002,21.86987924446991,22.616698088974655,23.305523327221554,23.94085840524914
BGU10111,11.06990200536018,7.066519139728168,11.060419269425601,7.075979414088666,11.050981403434884,7.085394924787877,11.041588195074633,7.094765883636292,11.032239433036064,7.104092501442168
BGU10112,18.671177678476244,18.775913827661533,18.78840304611919,18.789892317768913,18.790069905346087,18.790091081702712,18.79009360686853,18.79009390798088,18.790093943886895,18.790093948168494
BGU10114,18.13579676341952,18.573727526693137,18.75586269065627,18.83161260533205,18.86311695324891,18.87621959424744,18.881668975443635,18.883935370090693,18.884877962379853,18.885269985995308
BGU10116,9.83822199020678,11.788683694006483,10.447081079645601,11.369886983167605,10.735145572812842,11.17174513993898,10.871435157156869,11.077999919353568,10.935916727226262,11.033647014185183
BGU10117,10.02947319553145,10.011519195279588,10.013973762260273,10.013638188071894,10.013684065832328,10.013677793690503,10.013678651181424,10.013678533950229,10.0136785499774,10.013678547786258
BGU10118,12.133884897332392,12.335660061316764,12.16510327739515,12.309271746731334,12.187408827691478,12.290417280963494,12.203346156054504,12.276945754457332,12.214733386227113,12.267320341112775
BGU10120,12.639885532152746,16.125243219868416,13.614542874490542,15.423142389684639,14.12030582761454,15.05881271828153,14.382753103843086,14.869757095843434,14.518940565527128,14.77165356165198
BGU10121,7.617331930960113,6.425776342522614,6.94091017966052,6.718207292158312,6.814486302633299,6.772862918392487,6.790857558211811,6.7830781075944895,6.7864413231139435,6.784987336298331
BGU10123,10.567162347225464,10.568437892144164,10.568506170875587,10.568509825772484,10.56851002141571,10.56851003188831,10.568510032448899,10.568510032478907,10.568510032480512,10.568510032480598
BGU10124,21.35514993543249,23.016182158954965,24.132711234710495,24.8832307967957,25.38772246235435,25.72683666200428,25.954785800226155,26.108010907490122,26.21100727623797,26.280240394521698
BGU10126,10.627217609396958,8.586095154850359,9.914757543797306,9.049868844998315,9.612865485479029,9.24638455257666,9.484944189569008,9.329654527017636,9.430739855614496,9.364938671622903
BGU10127,11.47966604040147,9.171416437832551,10.893832388530658,9.608565533543436,10.567631714891336,9.851976489957998,10.385998448958343,9.987511240650559,10.284862412280619,10.062978955480979
BGU10128,12.057581089426808,12.761894710978297,12.444559291066252,12.587537881355226,12.523117473174228,12.552142720813185,12.539065110405382,12.544957356222046,12.542302546996098,12.54349869736821
BGU10129,0.8740438408622082,-1.0460859693626803,-2.456895743539225,-3.4934841076764167,-4.255114382949912,-4.814720004894175,-5.225888602412405,-5.527993529446083,-5.7499642428928395,-5.91305657677778
BGU10130,14.861402933901571,15.48952746407036,15.768538076589868,15.892473567339756,15.947525257770856,15.971979016746465,15.982841286794024,15.987666267309443,15.98980950595774,15.990761524704528
BGU10131,13.145005599381209,12.838655808915755,12.942438123209497,12.907279722272449,12.919190356226434,12.91515538315016,12.916522313557824,12.91605923767006,12.916216114184493,12.916162969027445
BGU10132,13.55257569677047,13.552447616159183,13.552461889455985,13.552460298840517,13.552460476098624,13.552460456344988,13.552460458546333,13.552460458301015,13.552460458328353,13.552460458325307
BGU10133,11.105929788784845,9.195184474335605,10.767835044176175,9.47345541329755,10.538802452852138,9.661962082676265,10.383650890383105,9.789660521229763,10.278547912691495,9.876166167224921
BGU10134,9.612440385551603,8.994130074606552,9.463395698763176,9.107247301886973,9.377545559564492,9.172403128082768,9.328095649210455,9.209933058662948,9.29961236826477,9.231550399299847
BGU10135,6.218261330348709,6.204648341659156,6.205248477183548,6.205222019903971,6.205223186286586,6.205223134866016,6.2052231371329185,6.205223137032981,6.205223137037386,6.2052231370371915
BGU10136,15.40771873239615,15.417070338720812,15.41623737488372,15.416311568421152,15.416304959873756,15.416305548508564,15.416305496077838,15.416305500747933,15.41630550033196,15.416305500369011
BGU10137,9.821071428571429,9.821071428571429,9.821071428571429,9.821071428571429,9.821071428571429,9.821071428571429,9.821071428571429,9.821071428571429,9.821071428571429,9.821071428571429
BGU10138,10.504232077656148,10.423767055377017,10.394645859010108,10.38410657058615,10.380292283594507,10.378911850241764,10.378412255888863,10.378231447074766,10.378166010331805,10.378142328038711
BGU10141,11.688120878196694,11.98194568717075,12.154867729082135,12.256635965342412,12.316528699646549,12.351776825724432,12.372521084714066,12.384729514747429,12.391914431015298,12.396142904425492
BGU10142,23.742037727146116,26.008112096502423,27.166706054352694,27.759069648998732,28.06193211939608,28.21677903572286,28.295948856481616,28.336426643625575,28.35712204543865,28.367703148962946
BGU10143,19.683447440830854,20.53545901872681,21.08276252668917,21.4343318452278,21.66016812060248,21.805237728744366,21.898425553293475,21.95828626950705,21.996738775110003,22.02143936809773
BGU10145,13.856433178946029,11.407015752047247,13.095738380333433,11.93146801793283,12.734160807180345,12.180753510458091,12.562293796066657,12.299245241404527,12.480601037161373,12.355567372951189
BGU10149,9.551760957056025,8.828814869792938,8.346770759234179,8.025354641741833,7.811041639423219,7.668142573498461,7.572860706223744,7.509328910738551,7.466967345489889,7.438721611261664
BGU10150,11.018008347862496,9.417928721571316,10.316234845323063,9.81191376110282,10.095046369535721,9.93609193263772,10.02533108156305,9.975231028640165,10.003357869080745,9.987567084300785
BGU10152,15.325970756459043,16.936965556508213,18.03150534170727,18.775155998647335,19.28040606542935,19.623682343881967,19.856910622502102,20.015370246316802,20.123030657515876,20.19617714026348
BGU10154,12.531841619212331,12.53241293750571,12.532379431637205,12.532381396642068,12.532381281401237,12.53238128815972,12.532381287763357,12.532381287786603,12.53238128778524,12.53238128778532
BGU10157,11.4449697214147,11.851672388261726,11.545833127479941,11.775823390786305,11.602871360100252,11.732930800393095,11.635126467352375,11.708675050523285,11.653366722985322,11.694958429625519
BGU10158,12.436671984009728,11.47444854196449,12.0628218810322,11.703047663320499,11.92303976550372,11.788520606985879,11.870775396265893,11.820478840488656,11.851233809836895,11.83242798655547
BGU10159,12.723856176234035,10.045227858963527,11.571641813517157,10.70181618461832,11.197485542482982,10.9150288015417,11.07598652313028,10.984264909219949,11.036532388998396,11.006747812322052
BGU10160,16.894341070672702,17.650471652186205,18.04677275430069,18.254481009166916,18.363344494303302,18.420401727794925,18.45030640969666,18.46597997017125,18.474194754022086,18.478500264172464
BGU10161,9.544620124459845,8.093806448812739,9.139688676100766,8.385718919874789,8.929250857287574,8.537422187041614,8.819888949818278,8.616260481223971,8.763054931708918,8.657231758544908
BGU10162,13.140536195987567,12.264076734366528,12.646753710396426,12.479670491610085,12.552621841570119,12.520770052385972,12.534677080491512,12.528605037580197,12.531256193875924,12.530098654344826
BGU10163,10.899184106810528,17.428393575494166,12.528995379121518,16.20541329797549,13.446697191969367,15.516786806783879,13.96342979261586,15.12904020686896,14.254387679843179,14.910710782037485
BGU10164,12.315844037840796,12.117950977853427,12.159823321323206,12.150963520237898,12.152838172305746,12.15244151324516,12.15252544263827,12.15250768395398,12.152511441527531,12.152510646459678
BGU10166,13.408123664161122,10.647596604862047,12.631983000764183,11.205520124779436,12.23092341355658,11.493819124102766,12.023681607944766,11.64279350866203,11.91659236893098,11.71977389120551
BGU10167,12.042634559888379,12.047416558067894,12.047630608981134,12.047640190288307,12.047640619164998,12.047640638362296,12.047640639221601,12.047640639260065,12.047640639261786,12.047640639261862
BGU10168,10.107063492063492,10.107063492063492,10.107063492063492,10.107063492063492,10.107063492063492,10.107063492063492,10.107063492063492,10.107063492063492,10.107063492063492,10.107063492063492
BGU10170,13.089086490511244,13.098173658266717,13.099878843657649,13.100198817635867,13.100258859990957,13.100270126795916,13.100272240985039,13.100272637707594,13.100272712151636,13.100272726120883
BGU10171,10.674618946304662,9.960251752457365,10.299208245940742,10.138378485750067,10.214689789000726,10.178481222893868,10.195661643141813,10.187509792029429,10.191377722825035,10.189542447814079
BGU10172,6.960523660855499,5.49265245263561,6.094304131077701,5.847698883869964,5.948777548036348,5.907347381949679,5.924328796139557,5.917368446830675,5.920221357781433,5.919052005421118
BGU10173,8.070649276016672,8.070629232803688,8.07062992564348,8.070629901693879,8.070629902521752,8.070629902493135,8.070629902494124,8.07062990249409,8.070629902494092,8.070629902494092
BGU10174,17.366293856464154,18.833301269209322,17.73221798359743,18.558651709371983,17.938360118333925,18.40392879724029,18.054489601368104,18.31676616150663,18.119910757732008,18.26766338181249
BGU10175,,,,,,,,,,
BGU10177,12.101703161400028,12.566344985751414,12.408577649455777,12.462146938954342,12.443957693672267,12.450133781632896,12.448036714827436,12.448748765759126,12.44850699161631,12.448589085092399
BGU10178,9.65803958951424,9.664829178769512,9.663793413025687,9.663951421210829,9.663927316738635,9.663930993925225,9.66393043296288,9.663930518538834,9.663930505484046,9.66393050747558
BGU10179,12.095296614372149,10.061465927526204,11.486289324360952,10.488112964205815,11.18739685313266,10.697505510447835,11.040704505073387,10.80027251608074,10.968709901493337,10.850709160728766
BGU10180,11.887398645298452,11.887278256550973,11.887284298899347,11.887283995632018,11.887284010853099,11.887284010089148,11.887284010127491,11.887284010125567,11.887284010125663,11.887284010125658
BGU10182,12.289341854640034,12.021457074164966,12.122207369808635,12.084315623759137,12.098566543912836,12.093206835100213,12.095222598169986,12.094464478485595,12.09474960398694,12.094642369531496
BGU10183,0.3493757686158192,-5.3031445033586735,-9.49503900815767,-12.603737198323723,-14.909139785740479,-16.61882041890094,-17.886715181992724,-18.82698267938134,-19.524282638637857,-20.041398496124717
BGU10184,12.279862805314439,12.276720821301268,12.276975573093209,12.276954917839959,12.276956592566105,12.276956456779454,12.276956467789024,12.276956466896369,12.276956466968745,12.276956466962876
BGU10185,10.961238000922831,11.052831061777688,11.007850429607142,11.029940064472257,11.019092018437155,11.02441940856824,11.021803169153607,11.023087983763812,11.0224570214087,11.022766882061285
BGU10187,13.329428888033249,12.787940366011869,12.973489031497678,12.909908168998426,12.931695046665073,12.924229466303261,12.92678765251936,12.925911053996662,12.926211432821768,12.926108503788424
BGU10188,14.217136334853762,8.39871042643688,13.723046493868377,8.850843082642818,13.309308096818672,9.229447589182357,12.962853976548013,9.546481473827837,12.672742016168144,9.81195766937573
BGU10190,12.934620153524452,13.112625191052501,13.07485864172454,13.082871405115668,13.081171372194877,13.081532060735235,13.081455535027082,13.081471771151474,13.08146832640406,13.081469057261035
BGU10193,10.813695367075884,10.458057196102205,10.627652613535144,10.546776577266298,10.5853444427285,10.566952341496364,10.575723098801165,10.571540532452232,10.573535099244504,10.57258393759949
BGU10195,12.368770285441947,10.458254513603897,11.832544993796969,10.843977219696749,11.555083247188236,11.043563657350322,11.41151482169491,11.146836670491671,11.33722749001564,11.200273744516737
BGU10196,13.386913501826019,13.540963289986006,13.49637091272488,13.509278948065594,13.505542493842007,13.506624075182348,13.50631099274489,13.506401619874804,13.506375386283603,13.50638298005059
BGU10198,11.760986575264743,11.760981196614356,11.760981202448408,11.76098120244208,11.760981202442087,11.760981202442087,11.760981202442087,11.760981202442087,11.760981202442087,11.760981202442087
BGU10199,12.401461510343152,12.402691708412751,12.402890273025681,12.402922323072323,12.40292749622717,12.402928331219123,12.402928465994048,12.402928487747888,12.402928491259145,12.402928491825891
BGU10200,13.638804739940332,14.8148726369793,13.839125652455786,14.648672601406458,13.97701665683249,14.534268720429653,14.071934001453457,14.455518749423668,14.137270405018137,14.401311165900337
BGU10201,10.451143060371518,11.468485948886794,10.921998162904048,11.21555592361556,11.057865008860738,11.142572102060871,11.097069850713213,11.121512371398154,11.108382541560305,11.115435514279156
BGU10203,11.802377558771923,7.0503716257326055,11.127680080520502,7.629274466188262,10.63097080045003,8.055460160343664,10.265295639565274,8.369216171213738,9.996087213926195,8.60020194973029
BGU10204,17.604632423423173,17.604914778835234,17.604916746757684,17.604916760473444,17.604916760569036,17.604916760569704,17.604916760569708,17.604916760569708,17.604916760569708,17.604916760569708
BGU10205,11.227261344049758,10.95786059685938,11.09220390152956,11.025210310390962,11.058618311367745,11.041958590485553,11.05026636981259,11.046123491439369,11.048189439575406,11.04715920375473
BGU10207,51.68276432837504,51.94462340940643,51.92450017898144,51.926046600060836,51.92592776138015,51.925936893842334,51.92593619203493,51.925936245967115,51.92593624182256,51.92593624214106
BGU10208,18.679714401560876,19.328841277034847,19.576793727688134,19.671506210113204,19.707684333392425,19.721503595336507,19.726782255017255,19.72879858903986,19.72956878510034,19.72986298336557
BGU10210,11.959402245054092,12.571336059176854,12.33293645582093,12.425813119225674,12.389629860177546,12.403726277806575,12.398234539494455,12.40037403269638,12.399540520445626,12.39986524345551
BGU10211,7.398289783730218,7.395883887702567,7.3958275012155275,7.395826179697106,7.395826148724952,7.395826147999064,7.395826147982052,7.395826147981653,7.395826147981643,7.395826147981643
BGU10212,12.154625301037878,12.075583184214807,12.113922093079497,12.095326033257047,12.104345941521537,12.099970888640625,12.1020929820311,12.10106367324776,12.101562933353945,12.10132077020751
BGU10213,4.532553492769116,-3.098696726771557,-10.56363642681259,-17.865890070987138,-25.00900313371789,-31.9964438216567,-38.8316047576083,-45.51780462775564,-52.058289792986706,-58.45623586510509
BGU10214,12.847227843213169,12.846472168377638,12.846417630326211,12.846413694242974,12.846413410170646,12.84641338966877,12.846413388189124,12.846413388082336,12.846413388074629,12.846413388074073
BGU10215,19.709139850405364,21.303651744037523,22.403903175799936,23.163103039990162,23.686969146542907,24.048449318681044,24.29787930320298,24.469991972096025,24.588753839680884,24.67070237538692
BGU10216,13.806411313510978,13.452484136351366,13.658214572574963,13.538627789981934,13.608141075587422,13.56773446232386,13.591221978144896,13.577569178395384,13.585505264204567,13.580892184167782
BGU10217,5.791206123515085,5.763102347598914,5.764847444648374,5.764739083276538,5.764745811949256,5.764745394133979,5.764745420078116,5.764745418467121,5.764745418567156,5.764745418560944
BGU10218,10.361872654508318,8.018726284505501,9.535039492657877,8.553792322335099,9.18878382942596,8.777863700153242,9.043781197877106,8.871698813592662,8.983057965338928,8.910994455008028
BGU10220,17.41592378025979,19.317589402486824,20.653861186100944,21.592839237138183,22.252644967634918,22.716280514296987,23.042070228137153,23.27099775193942,23.431861674058055,23.544898328670815
BGU10222,19.676096607571782,20.582830105683236,20.344919700780302,20.407343070909416,20.390964312107897,20.395261801002256,20.394134217952715,20.394430075269597,20.394352447682,20.394372815751378
BGU10224,9.240500836363747,9.171053074412702,9.158651856618055,9.156437383487896,9.156041947223056,9.155971334562453,9.155958725329866,9.15595647371174,9.15595607164253,9.15595599984543
BGU10226,12.287930509627659,12.293765813989094,12.294209249682881,12.29424294719073,12.294245507927386,12.294245702522554,12.294245717310204,12.294245718433945,12.29424571851934,12.29424571852583
BGU10228,13.993855583842675,13.868283376754013,13.923779778526058,13.899253247687353,13.910092702062302,13.905302225499625,13.90741936764569,13.90648370063887,13.906897216920372,13.906714464174126
BGU10229,7.013069341927618,4.519009300282356,2.166892866634764,-0.0513583482740243,-2.1433629710271322,-4.116306031851886,-5.976963641744716,-7.731726265155068,-9.38662066815882,-10.94733061750261
BGU10230,13.1531578645699,13.857367284267509,13.472594864776932,13.682830358167813,13.567959955710627,13.630723902691466,13.596430360087385,13.615167981300038,13.604929947488184,13.610523898563569
BGU10231,12.016167381423191,12.016418405113527,12.016423580997087,12.016423687719168,12.016423689919682,12.016423689965055,12.016423689965992,12.016423689966011,12.016423689966011,12.016423689966011
BGU10232,12.188446054380046,9.761159041799964,11.904995370862835,10.011509276309717,11.683880222571855,10.206803316674748,11.511391985122346,10.35914893870616,11.37683678938657,10.477991216272628
BGU10233,12.847840337300905,13.736558012260712,12.995962733331533,13.613123146166794,13.098824735134912,13.527405133502949,13.17025614387887,13.467879183278734,13.219860915958844,13.426542028578341
BGU10234,11.63695955403312,11.478638218888756,11.554820253731792,11.518162513146587,11.535801710466282,11.527313972893914,11.531398154718726,11.529432902961599,11.53037855490232,11.529923520279024
BGU10235,9.659443864929058,9.659442759657047,9.659442779129947,9.65944277878687,9.659442778792915,9.659442778792808,9.65944277879281,9.65944277879281,9.65944277879281,9.65944277879281
BGU10236,9.559269251576408,9.528303485961336,9.54274265913292,9.53600974884513,9.539149269398331,9.537685327524363,9.538367955898359,9.538049649888215,9.53819807430178,9.538128864780628
BGU10237,19.037438163873702,21.285806314891026,23.465008080485497,25.57717122112654,27.62435804114348,29.608567402347987,31.531736675711624,33.39574363300408,35.20240828023907,36.95349463471806
BGU10238,9.453147757708242,9.056166714178033,9.23781190247192,9.154697166974957,9.192727677563289,9.17532619361509,9.183288528038556,9.179645231313987,9.181312281492655,9.180549495338166
BGU10239,9.877424766250082,9.841349730784668,9.847357215817892,9.846356804426502,9.846523400422413,9.846495657609713,9.84650027755062,9.846499508203467,9.846499636320916,9.846499614985838
BGU10240,10.997222222222222,10.997222222222222,10.997222222222222,10.997222222222222,10.997222222222222,10.997222222222222,10.997222222222222,10.997222222222222,10.997222222222222,10.997222222222222
BGU10241,16.71665533619158,17.834883306621027,18.54834566652951,19.00355565274609,19.293993022950005,19.479300614095052,19.59753231173049,19.672967614943815,19.721097558814133,19.751805879696853
BGU10243,12.316338806601118,12.315169035678837,12.315212506587025,12.31521089112555,12.315210951159166,12.315210948928202,12.315210949011108,12.315210949008028,12.315210949008142,12.315210949008138
BGU10244,8.647175925925927,8.647175925925927,8.647175925925927,8.647175925925927,8.647175925925927,8.647175925925927,8.647175925925927,8.647175925925927,8.647175925925927,8.647175925925927
BGU10245,11.193041101156481,12.35604717958668,11.516766343660034,12.122431554373726,11.685354557299386,12.000770232481411,11.773151188659686,11.937411982231271,11.8188735337265,11.90441655022115
BGU10247,7.4345234936272275,7.433500279689092,7.433445726826524,7.433442818329382,7.433442663262256,7.4334426549948205,7.433442654554041,7.43344265453054,7.433442654529287,7.4334426545292205
BGU10248,11.174218078684545,11.16539130675401,11.165865347519448,11.165839889214977,11.165841256450273,11.16584118302306,11.16584118696646,11.165841186754681,11.165841186766055,11.165841186765444
BGU10249,8.877273925856557,8.75157012447063,8.726497461927513,8.721496512075001,8.720499031277566,8.720300075485047,8.720260392107203,8.720252476929378,8.720250898181716,8.720250583287442
BGU10250,12.937188446178338,13.588326771889305,13.399132108891958,13.454104484335526,13.438131718433821,13.442772763112936,13.441424261804766,13.441816082160713,13.441702234891597,13.441735314338564
BGU10251,15.6512866306266,12.67499620973437,15.50459014681558,12.814462263943675,15.371998146166334,12.940519021882674,15.252154519520055,13.054455752309163,15.143833544065986,13.157437764162587
BGU10252,7.6304849224396865,6.724490765660868,7.101460703056335,6.944609433501586,7.009872782963661,6.982717728400828,6.994016520056302,6.989315270328432,6.991271386493571,6.9904574772836785
BGU10253,11.659952875279572,9.84085498681934,11.031053705606356,10.252330911638786,10.761833384018082,10.428476287793893,10.646585050022422,10.50388092672736,10.597249329708232,10.536160284248954
BGU10254,11.05098819983249,12.83323782328307,11.178003749155716,12.715274288648253,11.28756037885724,12.61352542914931,11.382057904361089,12.525762456961468,11.463566274513392,12.450062942242836
BGU10255,7.345460983478248,7.012843175865805,7.100023914106046,7.077173420397756,7.083162645463432,7.081592840567955,7.08200429403361,7.081896450087597,7.0819247165081345,7.081917307742418
BGU10256,5.361183080502987,4.020541725345179,3.215753130444828,2.732637582807972,2.4426227468032957,2.268526496922219,2.164016311718571,2.101278723638634,2.0636172751356177,2.0410090629496773
BGU10259,12.11654761904762,12.11654761904762,12.11654761904762,12.11654761904762,12.11654761904762,12.11654761904762,12.11654761904762,12.11654761904762,12.11654761904762,12.11654761904762
BGU10260,13.163061460491813,12.985915850769043,13.030193583408387,13.019126317272075,13.02189259215633,13.021201158821214,13.021373983315133,13.021330785649962,13.021341582952092,13.021338884154996
BGU10261,18.03124145278008,13.960905251538586,16.992792327104162,14.734418869850726,16.416622245276713,15.163592908075719,16.096941718821487,15.40171457875589,15.919571108618063,15.533833311477997
BGU10263,14.695266742436726,14.985038757330841,14.884238387283622,14.919302900347,14.907105325320282,14.911348385426763,14.909872390482867,14.910385831494715,14.910207225413618,14.91026935549569
BGU10264,12.844080052924248,14.58698544020958,13.718857491812935,14.151265435632084,13.935886319888565,14.043165023162947,13.989730315083182,14.016345737719927,14.003088797660011,14.00969197891138
BGU10265,10.367611274333779,10.572110867433647,10.503846108289007,10.526633817889975,10.519026968977526,10.521566239109983,10.520718596034671,10.521001550878246,10.520907096684217,10.520938626785123
BGU10266,11.135267951861564,11.102378361650372,11.107886714363163,11.10696417475675,11.107118681806275,11.107092804946152,11.107097138805946,11.107096412970561,11.107096534533563,11.107096514174176
BGU10267,5.0600030884161615,4.80055504468987,4.743060843925822,4.730320015072305,4.727496622143672,4.726870952674197,4.726732303079568,4.726701578054569,4.726694769328127,4.726693260500851
BGU10268,16.75019925602797,19.799714289183797,22.849065941554574,25.898254221893584,28.947279138953647,31.99614070148711,35.04483891824586,38.0933737979813,41.14174534944438,44.189953581385566
BGU10269,7.695806249622442,8.501769049108873,8.054580887348088,8.302703073814286,8.165032570251853,8.241418998330166,8.199036016910206,8.222552198504706,8.20950425382838,8.21674390111518
BGU10271,16.720815993250742,16.770419241280084,16.77431571307278,16.774621791667116,16.774645834983964,16.774647723652745,16.77464787201288,16.77464788366698,16.77464788458244,16.77464788465435
BGU10275,21.62374644847504,23.669968604357596,24.894310151702488,25.626885654438333,26.065216664582103,26.327488708536787,26.484417201954592,26.578314178830396,26.634496724615385,26.66811312586606
BGU10276,15.338927755108923,16.735692024224235,18.030140319652826,19.229767505562503,20.341519431271582,21.371833147762253,22.326674178248222,23.211571058593467,24.031647347571344,24.791651292303683
BGU10278,16.91788739371239,17.060108562524906,17.02858420838676,17.035571810247475,17.034022957587407,17.034366272019227,17.03429017388405,17.03430704158794,17.034303302738966,17.034304131481974
BGU10279,11.48151749555606,11.178932459592243,11.261614209224375,11.239021314964237,11.245194852332771,11.243507925319266,11.24396888029192,11.243842923753721,11.243877341539527,11.24386793683536
BGU10281,5.2510756900034465,5.060231331461161,5.089277430573259,5.08485667703318,5.085529506172359,5.085427103030808,5.085442688567743,5.085440316482689,5.0854406775089105,5.085440622561499
BGU10283,10.787770928304761,10.708514246813932,10.763239442319477,10.725452760278461,10.751543728551463,10.733528422929133,10.745967640717835,10.737378603016307,10.743309166327553,10.739214227824437
BGU10286,19.172224771639904,21.2613842872895,22.92381878739136,24.246689753646706,25.299355343331065,26.137006839184995,26.803562329724695,27.333969335702392,27.75603710947834,28.091894674805584
BGU10287,10.551781605232588,9.524935929989923,8.602368322909783,7.773489154253368,7.028784190671367,6.359705386721409,5.758572766707909,5.218486270601656,4.733246552168512,4.297283820193901
BGU10288,11.914332324369047,11.920523306482831,11.919401536891247,11.919604794951676,11.919567965785117,11.919574639013753,11.919573429863924,11.91957364895477,11.919573609256796,11.919573616449835
BGU10289,11.990248544448306,12.013336492383718,12.011449435814482,12.011603671370862,12.011591065173867,12.011592095521255,12.011592011307457,12.011592018190537,12.01159201762796,12.01159201767394
BGU10292,11.418674367624845,8.945390204459546,11.310388681688362,9.048934910789495,11.211377384708225,9.143611280805466,11.120846149255376,9.230178864577814,11.0380686799908,9.309332158677686
BGU10293,13.896692369887823,13.8966712387993,13.896671312817032,13.896671312557764,13.896671312558672,13.896671312558668,13.896671312558668,13.896671312558668,13.896671312558668,13.896671312558668
BGU10295,8.924930745956015,8.924928275529917,8.924928272533617,8.924928272529982,8.924928272529979,8.924928272529979,8.924928272529979,8.924928272529979,8.924928272529979,8.924928272529979
BGU10296,11.817538272888763,10.036095374555465,11.42634284021668,10.341386360508164,11.188092139109704,10.527318468529069,11.04298973801509,10.64055715025829,10.954617671508688,10.709523178645007
BGU10298,8.667539682539683,8.667539682539683,8.667539682539683,8.667539682539683,8.667539682539683,8.667539682539683,8.667539682539683,8.667539682539683,8.667539682539683,8.667539682539683
BGU10299,,,,,,,,,,
BGU10301,13.437697095897116,15.279103464025567,13.777659682360362,15.001905165877584,14.00368130813842,14.817611915664031,14.15395012404202,14.695085903415054,14.25385524133041,14.613625385136492
BGU10302,14.152061183305783,12.874152229475069,13.92986147588173,13.057716391047963,13.778215005215353,13.182994941438837,13.674719585117069,13.26849482907244,13.604086210438108,13.326846643988484
BGU10304,11.047610706283008,10.788586431456176,10.7262067810226,10.711184170532459,10.70756634285356,10.706695077694766,10.70648525482748,10.706434724130608,10.70642255505028,10.706419624425427
BGU10305,8.735874725964722,8.732368589703738,8.732265635957631,8.732262612836724,8.732262524066181,8.732262521459534,8.732262521382992,8.732262521380745,8.73226252138068,8.732262521380678
BGU10306,9.987102583208369,9.811647381803384,9.866135879889722,9.849214201877727,9.854469314365648,9.852837312666932,9.85334413902902,9.853186741544992,9.853235622127833,9.853220442016196
BGU10307,9.65919052470339,10.277516247342643,9.99210821323137,10.12384742923482,10.06303897621686,10.091107064600966,10.078151339756177,10.084131469359479,10.081371149076306,10.082645263279698
