devId,_month,BMS_PCB_board_surface_temperature,Battery_control,Battery_status,Cell_series_numbe_23_series,Internal_temperature_of_battery,Location_type,Mileage,Number_of_cycles,SOC,Speed_information,Surface_temperature_in_the_middle_of_cells,Total_charged_capacity,Total_current,Total_discharged_capacity,Total_voltage,alarmDesc,alarmFlag,times_100_of_battery_capacity,Maximum_Charge_Current,Nominal_Capacity,Total_charge_protect_voltage,total_cell_voltage
BGU9067,9,33.70610882956879,0.0,0.0,24.0,19.789162995594715,1.0,5106.560255984043,4335.842459800087,61.29564247276546,6.654221596055147,117662026372.0792,3281.3233515692486,651.1398611949306,3285.9772202998847,7031.908212560386,0.0,0.0,1826.4375621066577,78.83886211428928,68.05995804502332,8220.986354050367,4215809115.0034127
BGU9068,8,41.73529411764706,4.0,0.0,24.0,37.64705882352941,5.0,8189.0,136.0,100.0,0.0,37.23529411764706,3944.0,12.911764705882351,3973.0,8149.0,0.0,0.0,2925.2,40.0,29.0,8328.0,2190.681660899654
BGU9068,9,33.25732434534613,0.0,0.0,100.0,19.760377059569077,1.0,6917.680288461538,4341.686044026502,66.12999806837936,7.297116873065016,117492134195.70218,3839.849299399485,647.0959557127479,3848.340108789007,7053.986318216756,0.0,0.0,2038.3497846969196,88.00795675606723,77.26105128818696,8219.758320564866,4354184325.714284
BGU9069,8,30.96153846153846,4.0,0.0,24.0,30.923076923076923,5.0,7667.0,127.0,83.0,0.0,32.5,3687.0,0.0,3706.0,7998.423076923077,0.0,0.0,2331.1428571428573,40.0,29.0,8328.0,2408.2537634408604
BGU9069,9,32.519635523613964,0.0,0.0,24.0,18.85829770695686,1.0,6692.72473680166,4326.531072256162,58.649891135303264,7.428992447964634,123969031107.46144,3737.516264722378,667.47023900137,3738.687903452147,6993.245771750724,0.0,0.0,1713.394403730846,86.91453797624938,76.13633761853932,8219.726138853563,4404384834.549788
BGU9070,8,23.0,4.0,0.0,24.0,21.97058823529412,5.0,8288.0,151.0,0.0,0.0,21.205882352941178,4408.0,0.0,4379.0,7550.735294117647,11.0,0.0,0.0,40.0,29.0,8328.0,2018.1786237188876
BGU9070,9,30.43993253762325,0.0,0.0,100.0,18.619389431808354,5.0,6597.416875522139,4541.5684583056845,65.57638034590057,3.853824820892073,125378725727.9303,4079.026809651474,668.5915233415234,4080.344858420268,6993.201229823213,0.0,0.0,1945.431509236668,96.62065675177678,85.87628594472702,8214.96244743619,4815780959.742504
BGU9071,8,38.70588235294117,4.0,0.0,24.0,33.1764705882353,5.0,5248.0,93.0,100.0,0.0,32.44117647058823,2697.0,3.3823529411764706,2726.0,8218.411764705883,0.0,0.0,2927.4375,40.0,29.0,8328.0,2064.9199372056514
BGU9071,9,31.293851132686083,0.0,0.0,24.0,18.22826607114372,1.0,4653.331640467553,4328.670155949583,63.469252724442136,6.802735710796287,116223525913.29,3132.132837102777,654.8948824343015,3137.0509882555143,6993.276344086022,0.0,0.0,1899.6819407008088,75.20669165798192,64.39068725099601,8220.634745214094,4135651168.59776
BGU9072,8,29.25581395348837,4.0,2.0,24.0,27.67441860465116,5.0,5287.0,85.0,100.0,0.0,27.186046511627907,2465.0,0.0,2494.0,8028.976744186047,0.0,0.0,2916.7619047619046,40.0,29.0,8328.0,2479.6720588235294
BGU9072,9,29.44468085106383,0.0,0.0,12.0,9.773955773955771,1.0,2520.2601626016262,6992.642156862745,65.06037321624588,12.601719197707736,439469717451.6643,3125.3512931034484,2032.5359589041093,3133.246220302376,4956.0256849315065,0.0,0.0,2149.121212121212,183.05402010050253,172.23224387177876,7764.9887839433295,14500143981.987516
BGU9073,8,27.82857142857143,4.0,0.0,24.0,26.428571428571427,5.0,5800.0,122.0,86.92857142857143,0.0,26.17142857142857,3541.076923076923,0.0,3562.0,7996.2,0.0,0.0,2421.294117647059,40.0,29.0,8328.0,2232.097087378641
BGU9073,9,32.347740667976424,0.0,0.0,24.0,18.959282742223103,5.0,4712.205727354081,4360.016754850089,72.04344506375506,3.731805590531352,112808205580.7939,3621.099911321312,658.3054522924411,3631.692125518058,7066.4445133292,0.0,0.0,2159.1922149500515,83.71026875378583,72.67797907629497,8221.841487496247,3953209722.148935
BGU9074,8,32.432432432432435,4.0,0.0,24.0,32.24324324324324,5.0,5094.0,84.0,100.0,0.0,31.83783783783784,2436.0,0.0,2465.0,8161.351351351352,0.0,0.0,2922.0,40.0,29.0,8328.0,3133.3400365630714
BGU9074,9,32.643163471241174,0.0,0.0,100.0,21.486888867543943,1.0,4714.514958173827,4150.847816960538,66.8697243509093,7.994675097761877,111730613926.6002,2931.65389914577,608.4471388437084,2938.146166574738,7075.877182598402,0.0,0.0,2036.8263821532491,70.99762305933325,60.21601649509361,8226.616203959244,4035543604.4385433
BGU9075,8,29.357142857142858,4.0,0.0,24.0,28.142857142857142,5.0,7331.0,121.0,61.516129032258064,0.0,28.75,3520.0,0.0,3526.0,7937.428571428572,0.0,0.0,1725.111111111111,40.0,29.0,8328.0,2602.555555555556
BGU9075,9,33.25181413112667,0.0,0.0,100.0,20.87269681742044,5.0,6249.550255686828,4340.898462870751,65.07084506075375,4.33829764104794,103048321776.59818,3648.936243538196,639.0735865988632,3655.841954022989,7069.763500373972,0.0,0.0,1943.9827644474483,81.81622186194426,71.14268336426444,8222.07532595934,3488896073.208437
BGU9076,8,41.36111111111112,4.0,2.0,24.0,37.41666666666666,5.0,5675.0,94.0,100.0,0.0,37.583333333333336,2726.0,8.972222222222221,2755.0,8248.416666666666,0.0,0.0,2927.722222222222,40.0,29.0,8328.0,2520.4244482173176
BGU9076,9,29.292830188679247,4.0,2.0,24.0,19.61669995007489,1.0,5001.886068647245,5062.549463301421,50.23608944357774,7.797855917667238,26850682451.206463,3044.190619621342,531.859499263623,3040.2850990525408,7094.942398350029,0.0,0.0,1292.3972750089638,59.39736165606819,48.31690741467773,8245.511715969975,805162096.41658
BGU9078,8,27.0,4.0,2.0,24.0,25.0,5.0,2672.0,43.0,99.0,0.0,24.86206896551724,1247.0,0.0,1274.0,7987.206896551724,0.0,0.0,2736.0,40.0,29.0,8328.0,2320.518811881188
BGU9078,9,29.55523984623099,4.0,0.0,24.0,23.35358204027732,5.0,2332.4611383108936,2504.4413844436176,85.59226841721372,0.0003427592116538,45240865893.08447,1673.0535637149028,275.2438718912149,1688.860354517942,7593.562220232767,0.0,0.0,2396.0466417910447,45.15755600133735,34.27166295930826,8286.68179619343,1601105737.6673405
BGU9079,8,22.0,4.0,0.0,24.0,20.6875,5.0,9149.0,149.0,33.77272727272727,0.0,20.258064516129032,4340.0,0.0,4330.0,7895.193548387097,0.0,0.0,944.1176470588236,40.0,29.0,8328.0,2318.238341968912
BGU9079,9,30.29117243101511,0.0,0.0,24.0,18.70414937759336,1.0,7787.848846213412,4287.816368496813,68.04109248913718,6.940528428718141,116940865966.81728,4132.674849972722,652.5342869783218,4140.568659568659,7018.158849557522,0.0,0.0,2045.8512607724224,90.38011412100356,79.54780331342141,8223.795679489234,4246217494.669593
BGU9080,8,34.40625,4.0,0.0,24.0,32.59375,5.0,6978.0,124.0,100.0,0.0,32.4375,3596.0,10.21875,3625.0,8227.25,0.0,0.0,2926.285714285714,40.0,29.0,8328.0,2307.9250936329586
BGU9080,9,32.293194390840085,0.0,0.0,100.0,19.27347944723176,5.0,5733.009997143673,4380.428386260532,60.605951241069455,4.268547418967587,105748335136.23576,3669.073742047426,636.607088530575,3673.73979739508,7006.268229563099,0.0,0.0,1756.5138794854436,84.39425382918172,73.67747560390337,8218.404783021857,3707311591.2589264
BGU9081,8,26.18918918918919,4.0,2.0,24.0,24.0,5.0,1257.0,24.0,37.0,0.0,24.0,714.0,0.0,706.0,7898.583333333333,0.0,0.0,1040.1764705882354,40.0,29.0,8328.0,2315.322899505766
BGU9081,9,31.535792487788445,0.0,0.0,100.0,16.429371196754563,5.0,1134.545476133935,5255.923704288345,58.37120901639344,6.924704025256512,186056846376.65155,2104.6099129776767,926.0528087523668,2108.733913701741,6655.913985278654,0.0,0.0,1750.4823151125402,59.90199164129818,49.29766421473739,8153.6472187635,7420826777.691078
BGU9082,8,24.0,4.0,0.0,24.0,22.741935483870968,5.0,454.0,12.0,100.0,0.0,22.967741935483872,348.0,0.0,376.0,7993.225806451613,0.0,0.0,2881.866666666667,40.0,29.0,8328.0,2301.4030710172747
BGU9082,9,34.06635479502647,0.0,0.0,24.0,18.609024625120373,1.0,767.2014676450967,4426.298039215686,70.43358155176556,6.536000712885404,125590769044.96698,1655.6327777777778,662.4068985676703,1664.7035595105674,7018.172469280281,0.0,0.0,2168.5013114754097,51.55297901150982,40.80126231527094,8216.82882663171,4824614054.106111
BGU9083,8,23.666666666666668,4.0,0.0,24.0,22.566666666666663,5.0,1025.0,20.0,97.59016393442624,0.0,22.566666666666663,580.0,0.0,607.0,7989.033333333334,0.0,0.0,2722.722222222222,40.0,29.0,8328.0,2377.0446280991737
BGU9083,9,31.85916210365465,0.0,0.0,24.0,18.463732954070107,1.0,1262.7987310808744,4297.228535353535,64.8086236718557,7.253115835777126,122722016103.59431,1776.2940680348609,644.482045866023,1783.328921430583,7007.167698113208,0.0,0.0,1895.4306204136087,51.825814139402986,41.00022636384215,8222.646233680778,4614556070.247311
BGU9084,8,37.8125,4.0,0.0,24.0,32.65625,5.0,5741.0,100.0,100.0,0.0,31.71875,2900.0,0.0,2929.0,8113.625,0.0,0.0,2924.684210526316,40.0,29.0,8328.0,2515.514705882353
BGU9084,9,32.538947368421056,0.0,0.0,24.0,22.00787323101455,1.0,5495.110350382602,3901.8711453744495,60.37230786050071,8.482670783481282,94869495511.19118,3234.9132053852763,554.1467749348859,3237.3373459443965,7094.343654199877,0.0,0.0,1800.7114764667956,73.76956383510212,62.80097241786704,8233.501021696015,3293797984.907909
BGU9085,8,23.741935483870968,4.0,0.0,24.0,22.0,5.0,7813.0,123.0,56.0,0.0,22.032258064516128,3579.0,0.0,3582.0,7896.645161290323,0.0,0.0,1572.388888888889,40.0,29.0,8328.0,2316.5296
BGU9085,9,32.63562237227672,0.0,0.0,24.0,18.682988469436108,1.0,7027.434075169771,4325.849762347592,62.356700685962856,8.288102184025862,125578865927.52396,3674.159240924093,647.578899637243,3677.403248004404,6997.500680683709,0.0,0.0,1843.994736842105,86.0930289717042,75.3212842147325,8220.440457887446,4689702821.102403
BGU9086,8,24.07692307692308,4.0,2.0,24.0,23.0,5.0,1644.0,29.0,72.37254901960785,0.0,23.0,848.6666666666666,0.0,861.0,7990.461538461538,0.0,0.0,2026.2307692307693,40.0,29.0,8328.0,2355.605442176871
BGU9086,9,26.70316167333977,4.0,0.0,24.0,16.75517993456925,5.0,1159.5251835630554,4419.797843665769,58.58314690529456,0.0,102299859195.75528,1842.098382304391,656.4011995461177,1845.8003305785123,6995.931733419815,0.0,0.0,1684.2719435736676,49.04295773429526,38.11466698975353,8218.915788210692,3561311239.56134
BGU9087,8,25.043478260869566,4.0,0.0,24.0,23.347826086956523,5.0,8333.0,155.0,99.0,0.0,23.65217391304348,4495.0,0.0,4522.0,7995.478260869565,0.0,0.0,2774.076923076923,40.0,29.0,8328.0,2411.8004640371228
